turning_point,isWon,total_diff,p1_break_pos1,p1_break_pos2,p1_break_pos3,p1_break_pos4,p1_win_in_set,cur_diff,p1_ace,p1_utc_fore,p1_utc_back,p1_break_racial,p1_dis_total,p1_dis_lstgame,p1_dis_lst3pts,p1_dis_lstpt,rallycnt,p1_con,p2_break_pos1,p2_break_pos2,p2_break_pos3,p2_break_pos4,p2_win_in_set,p2_ace,p2_utc_fore,p2_utc_back,p2_break_racial,p2_dis_total,p2_dis_lstgame,p2_dis_lst3pts,p2_dis_lstpt,p2_con
0,0,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-4.453743649504639,-1.580473335940355,-0.8607027444945816,0.6641024999795458,-0.7127177391507777,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,4.358898943540674,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.5856933056908744,-0.9205055664150829,0.5186229719936434,-0.7896224269905062,0
0,1,-0.3621164924002083,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-1.0276030450885554,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.5655819168278862,-0.5738856942976149,0.0555785232114829,0.3306473721888063,0.2388091976956924,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.571158624849405,-0.6146144858833014,0.2588062868868919,0.2743538942671537,0
0,1,-0.1645984056364583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,3.43154675014757,-1.5452041854108236,-0.1813992045543973,0.2584198488008372,0.8523299278585984,0.2388091976956924,2,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.5566239440079357,-0.30872340535152,-0.1309187407732353,0.2743538942671537,0
0,0,-0.3621164924002083,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,1.8544886702171288,-1.537366596404261,-0.0304428623454675,0.4612611743901915,-0.3400873422437834,-0.0975417849742969,0,0.8564676592180956,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,3.246299668616799,-0.1162476387438192,-0.1247635764634395,-1.5509715681251417,-0.1897657629224939,-0.0010103982198595,-0.5616275010067219,1
0,0,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.5350153197022924,0.0148440403172114,-0.1878310674957421,-0.8617698979135754,-0.7702437503142755,0,1.9639689426897715,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.5493566035872008,-0.1557778650856293,-0.6938548918378635,-0.941619044313029,2
0,1,-0.3621164924002083,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-1.0276030450885554,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,2.3050699342340546,-1.5310965251990112,0.0903222114216763,-1.03976463497103,-0.7127177391507777,-0.4338927676442862,1,1.9639689426897715,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.546126674511319,-0.0878020694119001,-1.3000938237536168,-0.7896224269905062,0
0,0,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,1.460224150234518,-1.52717773069573,0.1658003825261413,-1.2426059605603843,-0.7127177391507777,-0.7702437503142755,0,3.0714702261614466,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.542089263166466,-0.0028323248197386,-1.3866993854558674,-0.7136241183292448,1
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-1.0276030450885554,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.515421347185886,0.392234895839536,-0.7557867791459342,0.0325430546632108,-0.0975417849742969,0,4.178971509633122,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-1.501666944415165,-0.2294157338705618,3.246299668616799,-0.1162476387438192,-0.1247635764634395,-1.5291695468629376,0.2690708578751781,-0.780460453540114,0.1223572769446308,2
0,0,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,-0.1314375987903966,4.898979485566355,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.515421347185886,-0.8607027444945816,-0.9586281047352884,-1.085348136057772,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.8632441011723686,-1.528362064593967,-0.9205055664150829,-0.9103687960934898,-1.0176173529742905,0
0,1,-0.3621164924002083,-0.2391824366174698,1.3632458330953756,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.5013136869740735,-0.5889813285185079,-0.4312406582029673,0.2561212928074075,0.5751601803656817,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.4786309997555769,-1.500907667448969,-0.3427113031883846,0.3454118485891423,1.4903268328473365,0
0,0,-0.5596345791639583,-0.2391824366174698,1.3632458330953756,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,1.6608932938059209,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.4958273746694797,-0.483311888972257,-0.7557867791459342,-0.56366558038798,-0.4338927676442862,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,0.0835153879358237,-1.4928328447592638,-0.1727718140040616,0.0855951634823908,-0.3336325750229377,1
0,1,-0.3621164924002083,-0.2391824366174698,2.960799543754019,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.462909500841917,0.1507047483052483,0.9480803558046418,2.04474719796098,1.9205641110456388,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.5115905766464681,-1.4669934121522068,0.3710345513857718,1.4279813698672734,1.3383302155248136,0
0,1,-0.1645984056364583,-0.2391824366174698,4.558353254412663,-0.2535594944044248,-0.4338320723879383,-0.6505068191944916,1.6608932938059209,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.8031113600699006,-1.4605582241399482,0.1959916509679272,0.3395563790365789,-0.8617698979135754,-0.7702437503142755,2,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.027332832875376,-1.4637634830763249,0.439010347059501,0.1288979443335161,-0.7896224269905062,0
0,0,-0.3621164924002083,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.1576986228350282,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,0.2774305902866864,-1.4511531173320733,-0.8607027444945816,0.5423977046259332,-0.1910351834809857,-0.0975417849742969,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.027332832875376,-1.453266213579708,-0.9205055664150829,0.2588062868868919,-0.1056376490391534,0
0,0,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.1576986228350282,-1.0276030450885554,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.1526804598527428,-1.4401804927228856,-0.6493638654020798,-0.5935137186744507,-0.0419830247181879,-0.0975417849742969,0,-0.2510336242535798,0.6016589078267349,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.027332832875376,-1.442768944083091,-0.6995842304754629,-0.5639465492844877,-0.1056376490391534,1
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.1576986228350282,-1.9237684913867137,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.5110984496785342,-1.4401804927228856,-0.6493638654020798,-0.7152185140280632,-1.085348136057772,-0.7702437503142755,0,-0.2510336242535798,1.449065820258756,-0.2546573096474334,-0.376519898784835,-0.937130499146306,4.358898943540674,-0.3080430342483094,-0.1162476387438192,-1.027332832875376,-1.4419614618141203,-0.6825902815570306,-0.6938548918378635,-1.0176173529742905,2
0,0,-0.9546707526914584,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.1576986228350282,-2.819933937684872,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.4245053147097606,-0.3474511809842202,-0.3906723930850964,0.4051734515702052,-0.0975417849742969,0,-0.2510336242535798,2.296472732690777,-0.2546573096474334,-0.376519898784835,-0.937130499146306,-0.2294157338705618,3.246299668616799,-0.1162476387438192,-1.027332832875376,-1.4363090859313268,-0.5636326391280045,-0.9536715769446148,-0.5616275010067219,3
50,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,-0.1576986228350282,-0.1314375987903966,-0.2041241452319314,3.958114029012639,-0.1655211777204736,-0.8143824890299575,-1.4127489311999168,-0.8607027444945816,-0.3501041279672255,0.0325430546632108,0.5751601803656817,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.4786309997555769,-1.4128921001311814,-0.9205055664150829,-0.260827083326611,1.1103352895410292,0
0,1,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,1.181682926752697,-0.4338320723879383,-0.1576986228350282,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.409613895597292,-0.8003202076110096,-0.1878310674957421,-0.7872438185321766,-0.7702437503142755,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.87683048629426,-1.4064322419794173,-0.7845539750676244,0.0422923826312656,-0.4856291923454605,0
0,1,-0.3621164924002083,-0.2391824366174698,-0.2343078775632677,2.6169253479098185,-0.4338320723879383,-0.1576986228350282,1.6608932938059209,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.400992547690073,-0.6342682311811868,-0.5529454535565799,-0.2655612628623846,-0.0975417849742969,2,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-2.2307855854397567,-1.3967424547517708,-0.5806265880464367,0.2588062868868919,-0.1816359577004148,0
0,0,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,2.6169253479098185,-0.4338320723879383,-0.1576986228350282,2.5570587401040794,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.3970737531867918,-0.5587900600767219,-0.9586281047352884,-0.7127177391507777,-0.4338927676442862,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-1.1223472486420176,-1.3918975611379478,-0.478662894535843,-0.7371576726889887,-0.6376258096679833,1
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,2.6169253479098185,-0.4338320723879383,-0.1576986228350282,1.6608932938059209,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.3908036819815417,-0.438024986309578,-0.796355044263805,-0.4891395010065811,-0.4338927676442862,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.1247635764634395,-1.3822077739103014,-0.2747355075146554,-0.5639465492844877,-0.1816359577004148,2
0,0,-0.9546707526914584,-0.2391824366174698,-0.2343078775632677,2.6169253479098185,-0.4338320723879383,-0.1576986228350282,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.3845336107762918,-0.3172599125424342,-0.9180598396174176,-0.4891395010065811,-0.4338927676442862,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,0.7778056799484968,-1.3733254689516257,-0.0878020694119001,-0.607249330135613,-0.2576342663616762,3
50,1,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,4.05216776906694,-0.4338320723879383,-0.1576986228350282,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.361020843756604,0.1356091140843553,0.0961467883293538,1.1504342453841938,0.5751601803656817,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,0.3675567733425141,-1.3531384122273624,0.3370466535489073,0.2155035060357666,0.8063420548959837,0
0,1,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,5.487410190224062,-0.4338320723879383,-0.1576986228350282,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.8143824890299575,-1.3563182903526665,0.2261829194097132,0.0150102580936121,-0.6381916597693789,-0.7702437503142755,2,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.0070312653339547,-1.3458710718066276,0.4899921938147979,0.0855951634823908,-0.4096308836841991,0
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.3351095735244351,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-1.074328972344892,-1.3508319780480729,-0.8607027444945816,-0.0255580070242587,-0.56366558038798,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.0070312653339547,-1.3410261781928046,-0.9205055664150829,-0.1309187407732353,-0.6376258096679833,0
0,1,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.3351095735244351,-1.0276030450885554,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.2482501794965277,-1.3281029699290414,-0.4229293520886851,-0.0661262721421296,1.075908166002795,0.9115111630356708,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.0070312653339547,-1.3176091923926592,-0.4276810477805461,0.0422923826312656,1.1103352895410292,0
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.3351095735244351,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.5110984496785342,-1.323400416525104,-0.3323555467633272,-0.0661262721421296,-0.6381916597693789,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,1.2145194767800669,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.0070312653339547,-1.3135717810478065,-0.3427113031883846,-0.1309187407732353,-0.7136241183292448,1
0,0,-0.9546707526914584,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.3351095735244351,-1.0276030450885554,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.7430206109131049,-1.3218328987237915,-0.3021642783215412,-0.2689675977314839,-0.9362959772949744,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,2.683696263207567,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.0070312653339547,-1.3119568165098654,-0.30872340535152,-0.3041298641777363,-0.941619044313029,2
0,0,-1.1521888394552084,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.3351095735244351,-1.9237684913867137,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.9491736431216122,-1.3179141042205105,-0.2266861072170762,-1.2426059605603843,-0.7127177391507777,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,4.152873049635068,-0.376519898784835,-0.372594053877447,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.0070312653339547,-1.3087268874339837,-0.2407476096777908,-1.3866993854558674,-0.7896224269905062,3
0,0,-0.9546707526914584,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.3351095735244351,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,6.041522986797285,-0.9491736431216122,-1.2912663015981976,-0.8607027444945816,-0.1066945372600004,1.448538562909789,1.9205641110456388,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,0.1919423913914119,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.3503991212293066,-1.2828874548269265,-0.9205055664150829,-0.2175243024754858,1.3383302155248136,0
50,1,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,0.3597631819802416,0.3351095735244351,0.764727847507762,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.9491736431216122,-1.2842124714922911,-0.7248420365065448,0.1772833185650955,-0.4146134216251823,-0.0975417849742969,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,0.1919423913914119,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.6663105457802935,-1.2675452917164864,-0.597620536964869,0.5186229719936434,0.350352202928415,0
0,1,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,1.1533584363484215,0.3351095735244351,1.6608932938059209,-0.2041241452319314,3.958114029012639,-0.1655211777204736,-0.9491736431216122,-1.2795099180883538,-0.6342682311811868,0.2178515836829664,-0.6381916597693789,-0.0975417849742969,2,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,0.1919423913914119,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.9579065114089548,-1.2586629867578103,-0.4106870988621138,0.82174243795152,-0.2576342663616762,0
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,1.1533584363484215,0.3351095735244351,2.5570587401040794,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.9491736431216122,-1.2654022578765411,-0.3625468152051131,-0.4312406582029673,0.2561212928074075,0.9115111630356708,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,0.1919423913914119,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.2250580751809207,-1.244128305916341,-0.1047960183303324,0.2155035060357666,0.2743538942671537,1
0,1,-0.5596345791639583,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,1.9469536907166007,0.3351095735244351,1.6608932938059209,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-0.9491736431216122,-1.2411057319561971,0.1054178456425693,0.4612611743901915,1.2249603247655927,0.5751601803656817,1,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,0.1919423913914119,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.5115905766464681,-1.223941249192078,0.3200527046304749,0.4753201911425181,0.8063420548959837,0
100,0,-0.7571526659277082,-0.2391824366174698,-0.2343078775632677,-0.2535594944044248,-0.4338320723879383,0.8279177698838985,-0.1314375987903966,-0.2041241452319314,-0.2526455763199556,-0.1655211777204736,-1.1336263561502768,-1.237186937452916,-0.8607027444945816,0.4206929092723206,-0.7127177391507777,-0.7702437503142755,0,-0.2510336242535798,-0.2457480046052861,-0.2546573096474334,-0.376519898784835,0.1919423913914119,-0.2294157338705618,-0.3080430342483094,-0.1162476387438192,-0.5115905766464681,-1.220711320116196,-0.9205055664150829,0.1722007251846413,-0.7896224269905062,0
